datetime,pm25,no2,o3
2020-12-21 17:00:00+00:00,6.925199999999999,33.477666666666664,30.141666666666666
2020-12-21 18:00:00+00:00,6.7712,28.477416666666667,32.28766666666667
2020-12-21 19:00:00+00:00,6.889799999999999,25.22866666666667,33.85766666666667
2020-12-21 20:00:00+00:00,7.381600000000001,20.357583333333334,35.464
2020-12-21 21:00:00+00:00,6.889799999999999,17.009916666666665,39.42033333333333
2020-12-21 22:00:00+00:00,5.6176,13.714833333333333,39.46966666666667
2020-12-21 23:00:00+00:00,4.890000000000001,12.239583333333334,37.38366666666667
2020-12-22 00:00:00+00:00,5.6598,12.540083333333333,36.50533333333333
2020-12-22 01:00:00+00:00,5.7766,14.546833333333332,32.79
2020-12-22 02:00:00+00:00,5.163600000000001,15.86,30.697666666666667
2020-12-22 03:00:00+00:00,3.871,19.05241666666667,28.564999999999998
2020-12-22 04:00:00+00:00,2.23,21.095000000000002,26.062
2020-12-22 05:00:00+00:00,2.8766000000000003,25.615916666666667,21.527
2020-12-22 06:00:00+00:00,1.5,27.62483333333333,17.496666666666666
2020-12-22 07:00:00+00:00,2.9058,24.906000000000002,25.962333333333333
2020-12-22 08:00:00+00:00,2.1772,27.501,33.34766666666667
2020-12-22 09:00:00+00:00,1.9314,26.828666666666667,38.81633333333334
2020-12-22 10:00:00+00:00,2.158,27.44633333333333,40.45933333333334
2020-12-22 11:00:00+00:00,1.8478,24.488,43.01166666666666
2020-12-22 12:00:00+00:00,2.1736,20.396416666666667,34.29333333333333
2020-12-22 13:00:00+00:00,2.2082,20.70975,39.373666666666665
2020-12-22 14:00:00+00:00,1.5,24.19558333333333,45.41233333333333
2020-12-22 15:00:00+00:00,1.9258,25.39833333333333,53.44166666666666
2020-12-22 16:00:00+00:00,1.5,31.232454545454548,56.417
2020-12-22 17:00:00+00:00,2.464,34.54383333333333,52.059
2020-12-22 18:00:00+00:00,3.9642000000000004,36.2095,49.86166666666667
2020-12-22 19:00:00+00:00,5.65275,43.21283333333333,42.480333333333334
2020-12-22 20:00:00+00:00,6.2516,45.032916666666665,37.193000000000005
2020-12-22 21:00:00+00:00,5.904,45.311749999999996,32.071666666666665
2020-12-22 22:00:00+00:00,6.2518,37.151833333333336,33.038333333333334
2020-12-22 23:00:00+00:00,5.3734,38.37258333333333,33.484
2020-12-23 00:00:00+00:00,4.6076,37.614583333333336,31.111
2020-12-23 01:00:00+00:00,5.777,38.3985,24.154
2020-12-23 02:00:00+00:00,4.8486,39.69466666666667,9.789666666666667
2020-12-23 03:00:00+00:00,4.3814,36.392833333333336,5.428666666666667
2020-12-23 04:00:00+00:00,6.611,38.517916666666665,2.114333333333333
2020-12-23 05:00:00+00:00,7.5725999999999996,39.2155,2.152
2020-12-23 06:00:00+00:00,9.711,42.913250000000005,2.7586666666666666
2020-12-23 07:00:00+00:00,8.5134,48.64541666666667,2.0083333333333333
2020-12-23 08:00:00+00:00,9.7042,49.558166666666665,1.0
2020-12-23 09:00:00+00:00,10.4226,44.186749999999996,2.2563333333333335
2020-12-23 10:00:00+00:00,9.4855,41.598363636363636,4.3773333333333335
2020-12-23 11:00:00+00:00,10.948250000000002,38.22863636363636,5.836333333333333
2020-12-23 12:00:00+00:00,9.7415,42.091727272727276,5.1450000000000005
2020-12-23 13:00:00+00:00,7.703250000000001,41.51225,7.834333333333333
2020-12-23 14:00:00+00:00,7.413200000000001,39.29575,9.900666666666668
2020-12-23 15:00:00+00:00,6.713800000000001,37.321333333333335,10.344
2020-12-23 16:00:00+00:00,6.1574,33.29925,12.335999999999999
2020-12-23 17:00:00+00:00,5.114,29.614454545454546,13.998333333333335
2020-12-23 18:00:00+00:00,3.1108000000000002,25.584,15.387
2020-12-23 19:00:00+00:00,2.0968,23.764916666666664,16.779666666666667
2020-12-23 20:00:00+00:00,2.19025,23.19066666666667,16.846999999999998
2020-12-23 21:00:00+00:00,2.15425,17.696749999999998,21.795666666666666
